dtime,instrument,trade_price,trade_size,aggressor,rectime,exch_trade_id,nanos
2024-03-12 12:31:05.478400+00:00,SFRU24,95.230,1,buy,2024-03-12 12:31:05.495032+00:00,9179094,478400493
2024-03-12 12:31:05.509993+00:00,SFRU24,95.230,5,buy,2024-03-12 12:31:05.520807+00:00,9179129,509993469
2024-03-12 12:31:05.516281+00:00,SFRU24,95.230,3,buy,2024-03-12 12:31:05.525776+00:00,9179138,516281989
2024-03-12 12:31:07.199869+00:00,SFRU24,95.225,11,unknown,2024-03-12 12:31:07.235404+00:00,9179361,199869555
2024-03-12 12:31:07.202195+00:00,SFRU24,95.225,1,sell,2024-03-12 12:31:07.240167+00:00,9179380,202195113
2024-03-12 12:31:07.206770+00:00,SFRU24,95.225,3,unknown,2024-03-12 12:31:07.245174+00:00,9179392,206770453
2024-03-12 12:31:07.206807+00:00,SFRU24,95.225,2,unknown,2024-03-12 12:31:07.245174+00:00,9179395,206807349
2024-03-12 12:31:07.206846+00:00,SFRU24,95.225,1,unknown,2024-03-12 12:31:07.245174+00:00,9179398,206846003
2024-03-12 12:31:07.211103+00:00,SFRU24,95.225,108,sell,2024-03-12 12:31:07.245326+00:00,9179405,211103173
2024-03-12 12:31:07.212669+00:00,SFRU24,95.225,118,sell,2024-03-12 12:31:07.250203+00:00,9179409,212669615
2024-03-12 12:31:07.232567+00:00,SFRU24,95.225,3,buy,2024-03-12 12:31:07.265247+00:00,9179459,232567635
2024-03-12 12:31:07.232583+00:00,SFRU24,95.225,33,buy,2024-03-12 12:31:07.265247+00:00,9179460,232583725
2024-03-12 12:31:07.232719+00:00,SFRU24,95.225,30,buy,2024-03-12 12:31:07.265247+00:00,9179461,232719865
2024-03-12 12:31:07.232786+00:00,SFRU24,95.225,9,buy,2024-03-12 12:31:07.265247+00:00,9179462,232786239
2024-03-12 12:31:07.272460+00:00,SFRU24,95.225,25,buy,2024-03-12 12:31:07.280378+00:00,9179471,272460459
2024-03-12 12:31:08.958344+00:00,SFRU24,95.220,2,sell,2024-03-12 12:31:08.965692+00:00,9179565,958344507
2024-03-12 12:31:08.958528+00:00,SFRU24,95.220,1,sell,2024-03-12 12:31:08.965692+00:00,9179566,958528223
2024-03-12 12:31:08.962922+00:00,SFRU24,95.220,1,sell,2024-03-12 12:31:08.970715+00:00,9179567,962922823
2024-03-12 12:31:11.072595+00:00,SFRU24,95.215,1,unknown,2024-03-12 12:31:11.085397+00:00,9179687,72595681
2024-03-12 12:31:11.891181+00:00,SFRU24,95.220,7,buy,2024-03-12 12:31:11.899933+00:00,9179760,891181565
2024-03-12 12:31:13.276981+00:00,SFRU24,95.220,2,buy,2024-03-12 12:31:13.285698+00:00,9179833,276981657
2024-03-12 12:31:13.279059+00:00,SFRU24,95.220,12,sell,2024-03-12 12:31:13.290013+00:00,9179834,279059261
2024-03-12 12:31:14.286674+00:00,SFRU24,95.220,1,buy,2024-03-12 12:31:14.300242+00:00,9179897,286674307
2024-03-12 12:31:14.287206+00:00,SFRU24,95.220,1,buy,2024-03-12 12:31:14.300242+00:00,9179898,287206815
2024-03-12 12:31:14.287797+00:00,SFRU24,95.220,1,buy,2024-03-12 12:31:14.300242+00:00,9179902,287797421
2024-03-12 12:31:14.288315+00:00,SFRU24,95.220,21,buy,2024-03-12 12:31:14.300242+00:00,9179904,288315183
2024-03-12 12:31:14.290912+00:00,SFRU24,95.220,1,sell,2024-03-12 12:31:14.305117+00:00,9179928,290912663
2024-03-12 12:31:14.291512+00:00,SFRU24,95.220,24,sell,2024-03-12 12:31:14.305117+00:00,9179935,291512489
2024-03-12 12:31:14.291914+00:00,SFRU24,95.220,2,sell,2024-03-12 12:31:14.305117+00:00,9179939,291914649
2024-03-12 12:31:14.298241+00:00,SFRU24,95.220,3,sell,2024-03-12 12:31:14.310254+00:00,9179949,298241261
2024-03-12 12:31:14.298241+00:00,SFRU24,95.215,7,sell,2024-03-12 12:31:14.310254+00:00,9179950,298241261
2024-03-12 12:31:14.304054+00:00,SFRU24,95.220,3,sell,2024-03-12 12:31:14.320263+00:00,9179957,304054603
2024-03-12 12:31:14.330967+00:00,SFRU24,95.225,24,buy,2024-03-12 12:31:14.345168+00:00,9179999,330967797
2024-03-12 12:31:14.563525+00:00,SFRU24,95.225,7,buy,2024-03-12 12:31:14.570089+00:00,9180011,563525515
2024-03-12 12:31:14.758642+00:00,SFRU24,95.220,5,unknown,2024-03-12 12:31:14.790107+00:00,9180062,758642839
2024-03-12 12:31:14.763267+00:00,SFRU24,95.220,2,sell,2024-03-12 12:31:14.800107+00:00,9180076,763267961
2024-03-12 12:31:14.763726+00:00,SFRU24,95.220,9,sell,2024-03-12 12:31:14.800177+00:00,9180077,763726879
2024-03-12 12:31:14.775867+00:00,SFRU24,95.220,1,sell,2024-03-12 12:31:14.815005+00:00,9180090,775867717
2024-03-12 12:31:14.776938+00:00,SFRU24,95.220,12,unknown,2024-03-12 12:31:14.820069+00:00,9180093,776938437
2024-03-12 12:31:14.958772+00:00,SFRU24,95.220,9,buy,2024-03-12 12:31:14.965281+00:00,9180217,958772109
2024-03-12 12:31:14.959562+00:00,SFRU24,95.220,12,sell,2024-03-12 12:31:14.969882+00:00,9180218,959562309
2024-03-12 12:31:15.143004+00:00,SFRU24,95.220,5,buy,2024-03-12 12:31:15.155531+00:00,9180234,143004031
2024-03-12 12:31:15.144524+00:00,SFRU24,95.220,32,sell,2024-03-12 12:31:15.160524+00:00,9180236,144524221
2024-03-12 12:31:15.144524+00:00,SFRU24,95.220,7,sell,2024-03-12 12:31:15.160524+00:00,9180237,144524839
2024-03-12 12:31:15.146009+00:00,SFRU24,95.220,2,sell,2024-03-12 12:31:15.160524+00:00,9180238,146009585
2024-03-12 12:31:15.146305+00:00,SFRU24,95.220,14,sell,2024-03-12 12:31:15.165491+00:00,9180239,146305349
2024-03-12 12:31:15.183405+00:00,SFRU24,95.220,3,unknown,2024-03-12 12:31:15.190341+00:00,9180244,183405421
2024-03-12 12:31:16.896669+00:00,SFRU24,95.220,75,unknown,2024-03-12 12:31:16.904781+00:00,9180329,896669171
2024-03-12 12:31:17.676266+00:00,SFRU24,95.220,45,buy,2024-03-12 12:31:17.685406+00:00,9180368,676266699
2024-03-12 12:31:17.676635+00:00,SFRU24,95.220,5,sell,2024-03-12 12:31:17.685406+00:00,9180369,676635957
2024-03-12 12:31:18.087870+00:00,SFRU24,95.220,2,sell,2024-03-12 12:31:18.095097+00:00,9180398,87870573
2024-03-12 12:31:18.219529+00:00,SFRU24,95.225,1,unknown,2024-03-12 12:31:18.225034+00:00,9180417,219529815
2024-03-12 12:31:18.729907+00:00,SFRU24,95.225,10,buy,2024-03-12 12:31:18.740058+00:00,9180436,729907315
2024-03-12 12:31:18.730876+00:00,SFRU24,95.225,8,buy,2024-03-12 12:31:18.740058+00:00,9180437,730876375
2024-03-12 12:31:18.734625+00:00,SFRU24,95.225,2,sell,2024-03-12 12:31:18.745725+00:00,9180442,734625113
2024-03-12 12:31:18.737767+00:00,SFRU24,95.225,4,sell,2024-03-12 12:31:18.745725+00:00,9180444,737767619
2024-03-12 12:31:18.738816+00:00,SFRU24,95.225,1,sell,2024-03-12 12:31:18.745725+00:00,9180445,738816507
2024-03-12 12:31:18.746142+00:00,SFRU24,95.225,11,sell,2024-03-12 12:31:18.754993+00:00,9180446,746142419
2024-03-12 12:31:21.511333+00:00,SFRU24,95.225,35,buy,2024-03-12 12:31:21.520539+00:00,9180513,511333825
2024-03-12 12:31:21.517226+00:00,SFRU24,95.225,20,sell,2024-03-12 12:31:21.530485+00:00,9180518,517226381
2024-03-12 12:31:21.522411+00:00,SFRU24,95.225,10,sell,2024-03-12 12:31:21.538391+00:00,9180529,522411545
2024-03-12 12:31:21.885176+00:00,SFRU24,95.225,134,unknown,2024-03-12 12:31:21.895041+00:00,9180583,885176445
2024-03-12 12:31:21.886051+00:00,SFRU24,95.225,6,sell,2024-03-12 12:31:21.895041+00:00,9180594,886051701
2024-03-12 12:31:22.388635+00:00,SFRU24,95.225,35,buy,2024-03-12 12:31:22.395732+00:00,9180604,388635535
2024-03-12 12:31:22.620516+00:00,SFRU24,95.230,5,buy,2024-03-12 12:31:22.635684+00:00,9180724,620516459
2024-03-12 12:31:22.716775+00:00,SFRU24,95.230,2,buy,2024-03-12 12:31:22.780345+00:00,9180764,716775199
2024-03-12 12:31:22.722727+00:00,SFRU24,95.230,5,buy,2024-03-12 12:31:22.784704+00:00,9180774,722727215
2024-03-12 12:31:22.738727+00:00,SFRU24,95.230,1,unknown,2024-03-12 12:31:22.784704+00:00,9180807,738727013
2024-03-12 12:31:22.794538+00:00,SFRU24,95.230,1,buy,2024-03-12 12:31:22.850276+00:00,9180915,794538343
2024-03-12 12:31:22.794950+00:00,SFRU24,95.230,1,buy,2024-03-12 12:31:22.855257+00:00,9180917,794950819
2024-03-12 12:31:22.795516+00:00,SFRU24,95.230,4,sell,2024-03-12 12:31:22.855257+00:00,9180919,795516601
2024-03-12 12:31:22.795541+00:00,SFRU24,95.230,5,sell,2024-03-12 12:31:22.855257+00:00,9180920,795541885
2024-03-12 12:31:22.817898+00:00,SFRU24,95.230,32,buy,2024-03-12 12:31:22.880581+00:00,9180940,817898227
2024-03-12 12:31:22.841918+00:00,SFRU24,95.230,3,buy,2024-03-12 12:31:22.905494+00:00,9180961,841918237
2024-03-12 12:31:22.952311+00:00,SFRU24,95.225,3,sell,2024-03-12 12:31:22.960320+00:00,9180968,952311111
2024-03-12 12:31:22.969577+00:00,SFRU24,95.225,85,unknown,2024-03-12 12:31:22.980300+00:00,9180970,969577231
2024-03-12 12:31:23.565039+00:00,SFRU24,95.225,10,sell,2024-03-12 12:31:23.575543+00:00,9180997,565039219
2024-03-12 12:31:24.014733+00:00,SFRU24,95.230,1,buy,2024-03-12 12:31:24.020570+00:00,9181029,14733827
2024-03-12 12:31:24.048454+00:00,SFRU24,95.230,1,buy,2024-03-12 12:31:24.055455+00:00,9181033,48454341
2024-03-12 12:31:24.062094+00:00,SFRU24,95.230,3,buy,2024-03-12 12:31:24.070374+00:00,9181037,62094307
2024-03-12 12:31:24.517367+00:00,SFRU24,95.230,26,unknown,2024-03-12 12:31:24.525384+00:00,9181069,517367085
2024-03-12 12:31:24.815733+00:00,SFRU24,95.230,10,buy,2024-03-12 12:31:24.825065+00:00,9181083,815733515
2024-03-12 12:31:25.921552+00:00,SFRU24,95.225,16,unknown,2024-03-12 12:31:25.930223+00:00,9181105,921552017
2024-03-12 12:31:26.105056+00:00,SFRU24,95.225,24,sell,2024-03-12 12:31:26.130293+00:00,9181127,105056997
2024-03-12 12:31:26.565378+00:00,SFRU24,95.225,9,sell,2024-03-12 12:31:26.580321+00:00,9181147,565378929
2024-03-12 12:31:26.886210+00:00,SFRU24,95.230,161,unknown,2024-03-12 12:31:26.894975+00:00,9181156,886210005
2024-03-12 12:31:26.926760+00:00,SFRU24,95.230,12,buy,2024-03-12 12:31:26.935049+00:00,9181179,926760245
2024-03-12 12:31:26.927123+00:00,SFRU24,95.230,3,sell,2024-03-12 12:31:26.935049+00:00,9181180,927123091
2024-03-12 12:31:26.927140+00:00,SFRU24,95.230,47,sell,2024-03-12 12:31:26.935049+00:00,9181181,927140791
2024-03-12 12:31:26.927141+00:00,SFRU24,95.230,7,sell,2024-03-12 12:31:26.935049+00:00,9181182,927141291
2024-03-12 12:31:26.927141+00:00,SFRU24,95.230,2,sell,2024-03-12 12:31:26.935049+00:00,9181183,927141597
2024-03-12 12:31:27.328058+00:00,SFRU24,95.230,10,sell,2024-03-12 12:31:27.335072+00:00,9181201,328058363
2024-03-12 12:31:27.382540+00:00,SFRU24,95.230,5,sell,2024-03-12 12:31:27.390769+00:00,9181202,382540899
2024-03-12 12:31:27.382574+00:00,SFRU24,95.230,2,unknown,2024-03-12 12:31:27.390769+00:00,9181205,382574497
2024-03-12 12:31:27.395019+00:00,SFRU24,95.230,6,sell,2024-03-12 12:31:27.404991+00:00,9181213,395019697
2024-03-12 12:31:27.395044+00:00,SFRU24,95.230,2,sell,2024-03-12 12:31:27.404991+00:00,9181215,395044215
2024-03-12 12:31:27.825138+00:00,SFRU24,95.230,1,buy,2024-03-12 12:31:27.835814+00:00,9181252,825138483
2024-03-12 12:31:27.827226+00:00,SFRU24,95.230,14,buy,2024-03-12 12:31:27.835814+00:00,9181261,827226261
2024-03-12 12:31:27.828849+00:00,SFRU24,95.230,6,buy,2024-03-12 12:31:27.835814+00:00,9181269,828849553
2024-03-12 12:31:27.892009+00:00,SFRU24,95.230,4,sell,2024-03-12 12:31:27.900143+00:00,9181278,892009949
2024-03-12 12:31:27.894155+00:00,SFRU24,95.230,2,sell,2024-03-12 12:31:27.905524+00:00,9181279,894155977
2024-03-12 12:31:27.894397+00:00,SFRU24,95.230,1,sell,2024-03-12 12:31:27.905524+00:00,9181280,894397197
2024-03-12 12:31:27.971368+00:00,SFRU24,95.225,53,unknown,2024-03-12 12:31:27.979728+00:00,9181284,971368931
2024-03-12 12:31:28.600862+00:00,SFRU24,95.235,16,buy,2024-03-12 12:31:28.610391+00:00,9181357,600862961
2024-03-12 12:31:28.602478+00:00,SFRU24,95.235,18,buy,2024-03-12 12:31:28.615205+00:00,9181361,602478957
2024-03-12 12:31:28.604681+00:00,SFRU24,95.235,6,sell,2024-03-12 12:31:28.615205+00:00,9181366,604681429
2024-03-12 12:31:28.647156+00:00,SFRU24,95.235,2,unknown,2024-03-12 12:31:28.655227+00:00,9181399,647156527
2024-03-12 12:31:28.694170+00:00,SFRU24,95.235,14,unknown,2024-03-12 12:31:28.699992+00:00,9181402,694170713
2024-03-12 12:31:30.197703+00:00,SFRU24,95.240,26,buy,2024-03-12 12:31:30.205081+00:00,9181635,197703141
2024-03-12 12:31:32.712911+00:00,SFRU24,95.240,107,unknown,2024-03-12 12:31:32.720327+00:00,9181834,712911511
2024-03-12 12:31:32.725150+00:00,SFRU24,95.240,3,sell,2024-03-12 12:31:32.743794+00:00,9181859,725150033
2024-03-12 12:31:32.725151+00:00,SFRU24,95.240,3,sell,2024-03-12 12:31:32.743794+00:00,9181860,725151127
2024-03-12 12:31:32.726044+00:00,SFRU24,95.240,24,sell,2024-03-12 12:31:32.744182+00:00,9181861,726044525
2024-03-12 12:31:32.728314+00:00,SFRU24,95.240,2,sell,2024-03-12 12:31:32.749624+00:00,9181862,728314041
2024-03-12 12:31:32.729270+00:00,SFRU24,95.240,3,sell,2024-03-12 12:31:32.749624+00:00,9181865,729270775
2024-03-12 12:31:32.734294+00:00,SFRU24,95.240,3,sell,2024-03-12 12:31:32.755065+00:00,9181872,734294799
2024-03-12 12:31:32.735879+00:00,SFRU24,95.240,3,sell,2024-03-12 12:31:32.755308+00:00,9181873,735879519
2024-03-12 12:31:32.736945+00:00,SFRU24,95.240,13,sell,2024-03-12 12:31:32.758973+00:00,9181874,736945401
2024-03-12 12:31:32.738109+00:00,SFRU24,95.240,2,sell,2024-03-12 12:31:32.759116+00:00,9181876,738109985
2024-03-12 12:31:32.738111+00:00,SFRU24,95.240,11,sell,2024-03-12 12:31:32.759116+00:00,9181877,738111713
2024-03-12 12:31:32.738639+00:00,SFRU24,95.240,1,sell,2024-03-12 12:31:32.759116+00:00,9181878,738639823
2024-03-12 12:31:32.741422+00:00,SFRU24,95.240,10,sell,2024-03-12 12:31:32.759116+00:00,9181879,741422095
2024-03-12 12:31:32.741839+00:00,SFRU24,95.240,10,sell,2024-03-12 12:31:32.759189+00:00,9181880,741839771
2024-03-12 12:31:32.748437+00:00,SFRU24,95.240,10,sell,2024-03-12 12:31:32.765268+00:00,9181883,748437401
2024-03-12 12:31:32.971728+00:00,SFRU24,95.240,5,sell,2024-03-12 12:31:32.980165+00:00,9181907,971728935
2024-03-12 12:31:37.150769+00:00,SFRU24,95.230,24,sell,2024-03-12 12:31:37.165149+00:00,9182117,150769721
2024-03-12 12:31:37.154959+00:00,SFRU24,95.230,386,sell,2024-03-12 12:31:37.165149+00:00,9182118,154959663
2024-03-12 12:31:37.341030+00:00,SFRU24,95.230,24,buy,2024-03-12 12:31:37.350135+00:00,9182168,341030917
2024-03-12 12:31:37.344379+00:00,SFRU24,95.230,3,buy,2024-03-12 12:31:37.355034+00:00,9182169,344379987
2024-03-12 12:31:37.346864+00:00,SFRU24,95.230,3,buy,2024-03-12 12:31:37.355034+00:00,9182170,346864861
2024-03-12 12:31:37.348441+00:00,SFRU24,95.230,3,buy,2024-03-12 12:31:37.355034+00:00,9182171,348441421
2024-03-12 12:31:37.683283+00:00,SFRU24,95.230,3,buy,2024-03-12 12:31:37.690512+00:00,9182174,683283627
2024-03-12 12:31:37.683880+00:00,SFRU24,95.230,12,sell,2024-03-12 12:31:37.699939+00:00,9182175,683880107
2024-03-12 12:31:37.734541+00:00,SFRU24,95.235,2,unknown,2024-03-12 12:31:37.745295+00:00,9182214,734541237
2024-03-12 12:31:38.126106+00:00,SFRU24,95.235,2,unknown,2024-03-12 12:31:38.140522+00:00,9182312,126106539
2024-03-12 12:31:38.126107+00:00,SFRU24,95.235,2,unknown,2024-03-12 12:31:38.140522+00:00,9182318,126107883
2024-03-12 12:31:38.126248+00:00,SFRU24,95.235,12,unknown,2024-03-12 12:31:38.145568+00:00,9182328,126248757
2024-03-12 12:31:41.819626+00:00,SFRU24,95.240,10,unknown,2024-03-12 12:31:41.830357+00:00,9182551,819626391
2024-03-12 12:31:41.902850+00:00,SFRU24,95.240,27,unknown,2024-03-12 12:31:41.910054+00:00,9182558,902850477
2024-03-12 12:31:41.986222+00:00,SFRU24,95.235,3,sell,2024-03-12 12:31:42.000568+00:00,9182562,986222243
2024-03-12 12:31:41.986487+00:00,SFRU24,95.235,7,sell,2024-03-12 12:31:42.000568+00:00,9182563,986487135
2024-03-12 12:31:42.645027+00:00,SFRU24,95.235,24,sell,2024-03-12 12:31:42.664885+00:00,9182586,645027353
2024-03-12 12:31:42.655813+00:00,SFRU24,95.235,588,sell,2024-03-12 12:31:42.670631+00:00,9182591,655813573
2024-03-12 12:31:42.656801+00:00,SFRU24,95.235,88,sell,2024-03-12 12:31:42.670631+00:00,9182594,656801543
2024-03-12 12:31:42.662409+00:00,SFRU24,95.235,299,sell,2024-03-12 12:31:42.675623+00:00,9182595,662409301
2024-03-12 12:31:42.825858+00:00,SFRU24,95.235,80,unknown,2024-03-12 12:31:42.835111+00:00,9182605,825858157
2024-03-12 12:31:42.825858+00:00,SFRU24,95.240,20,unknown,2024-03-12 12:31:42.835111+00:00,9182614,825858157
2024-03-12 12:31:42.827847+00:00,SFRU24,95.235,6,buy,2024-03-12 12:31:42.835111+00:00,9182618,827847067
2024-03-12 12:31:42.828611+00:00,SFRU24,95.235,3,sell,2024-03-12 12:31:42.845066+00:00,9182637,828611263
2024-03-12 12:31:42.828710+00:00,SFRU24,95.235,1,buy,2024-03-12 12:31:42.845066+00:00,9182641,828710829
2024-03-12 12:31:42.831839+00:00,SFRU24,95.235,5,sell,2024-03-12 12:31:42.849963+00:00,9182648,831839375
2024-03-12 12:31:42.839057+00:00,SFRU24,95.235,32,sell,2024-03-12 12:31:42.854862+00:00,9182653,839057407
2024-03-12 12:31:42.839081+00:00,SFRU24,95.235,19,sell,2024-03-12 12:31:42.854862+00:00,9182654,839081829
2024-03-12 12:31:42.842169+00:00,SFRU24,95.235,16,sell,2024-03-12 12:31:42.860139+00:00,9182655,842169961
2024-03-12 12:31:42.862370+00:00,SFRU24,95.235,1,buy,2024-03-12 12:31:42.869855+00:00,9182661,862370213
2024-03-12 12:31:42.863441+00:00,SFRU24,95.235,1,buy,2024-03-12 12:31:42.869855+00:00,9182662,863441585
2024-03-12 12:31:42.898011+00:00,SFRU24,95.235,2,unknown,2024-03-12 12:31:42.915015+00:00,9182677,898011535
2024-03-12 12:31:42.898042+00:00,SFRU24,95.235,2,unknown,2024-03-12 12:31:42.915015+00:00,9182680,898042575
2024-03-12 12:31:42.898049+00:00,SFRU24,95.235,8,unknown,2024-03-12 12:31:42.915015+00:00,9182683,898049659
2024-03-12 12:31:42.898231+00:00,SFRU24,95.235,8,buy,2024-03-12 12:31:42.915015+00:00,9182685,898231705
2024-03-12 12:31:42.899351+00:00,SFRU24,95.240,4,unknown,2024-03-12 12:31:42.920539+00:00,9182705,899351249
2024-03-12 12:31:42.933324+00:00,SFRU24,95.235,1,sell,2024-03-12 12:31:42.955126+00:00,9182788,933324445
2024-03-12 12:31:42.939118+00:00,SFRU24,95.235,6,unknown,2024-03-12 12:31:42.955415+00:00,9182794,939118337
2024-03-12 12:31:42.939125+00:00,SFRU24,95.235,6,unknown,2024-03-12 12:31:42.955415+00:00,9182797,939125421
2024-03-12 12:31:42.940767+00:00,SFRU24,95.235,4,buy,2024-03-12 12:31:42.959037+00:00,9182799,940767777
2024-03-12 12:31:42.941759+00:00,SFRU24,95.235,5,buy,2024-03-12 12:31:42.959037+00:00,9182801,941759819
2024-03-12 12:31:42.942447+00:00,SFRU24,95.235,4,buy,2024-03-12 12:31:42.959037+00:00,9182802,942447091
2024-03-12 12:31:42.942787+00:00,SFRU24,95.235,1,buy,2024-03-12 12:31:42.959037+00:00,9182803,942787897
2024-03-12 12:31:42.944136+00:00,SFRU24,95.235,5,buy,2024-03-12 12:31:42.959037+00:00,9182805,944136601
2024-03-12 12:31:42.944898+00:00,SFRU24,95.235,15,buy,2024-03-12 12:31:42.959479+00:00,9182807,944898715
2024-03-12 12:31:42.945195+00:00,SFRU24,95.235,5,buy,2024-03-12 12:31:42.959479+00:00,9182808,945195515
2024-03-12 12:31:42.946216+00:00,SFRU24,95.235,5,buy,2024-03-12 12:31:42.959479+00:00,9182809,946216065
2024-03-12 12:31:42.946822+00:00,SFRU24,95.235,15,buy,2024-03-12 12:31:42.965393+00:00,9182810,946822183
2024-03-12 12:31:43.176013+00:00,SFRU24,95.235,1,buy,2024-03-12 12:31:43.184907+00:00,9182820,176013401
2024-03-12 12:31:43.179465+00:00,SFRU24,95.235,33,buy,2024-03-12 12:31:43.190352+00:00,9182821,179465243
2024-03-12 12:31:43.531490+00:00,SFRU24,95.240,3,unknown,2024-03-12 12:31:43.539856+00:00,9182833,531490759
2024-03-12 12:31:43.662183+00:00,SFRU24,95.235,26,buy,2024-03-12 12:31:43.670225+00:00,9182841,662183839
2024-03-12 12:31:43.662703+00:00,SFRU24,95.235,74,buy,2024-03-12 12:31:43.680183+00:00,9182842,662703809
2024-03-12 12:31:45.070446+00:00,SFRU24,95.235,2,sell,2024-03-12 12:31:45.080083+00:00,9182915,70446407
2024-03-12 12:31:45.072521+00:00,SFRU24,95.235,5,sell,2024-03-12 12:31:45.080083+00:00,9182918,72521129
2024-03-12 12:31:46.797753+00:00,SFRU24,95.235,16,sell,2024-03-12 12:31:46.820402+00:00,9182951,797753921
2024-03-12 12:31:46.800661+00:00,SFRU24,95.235,5,sell,2024-03-12 12:31:46.820402+00:00,9182955,800661947
2024-03-12 12:31:46.876207+00:00,SFRU24,95.235,2,buy,2024-03-12 12:31:46.890144+00:00,9182964,876207969
2024-03-12 12:31:46.876601+00:00,SFRU24,95.235,8,sell,2024-03-12 12:31:46.890144+00:00,9182967,876601513
2024-03-12 12:31:47.221693+00:00,SFRU24,95.235,12,buy,2024-03-12 12:31:47.240547+00:00,9182972,221693563
2024-03-12 12:31:47.802826+00:00,SFRU24,95.230,11,sell,2024-03-12 12:31:47.810040+00:00,9183038,802826079
2024-03-12 12:31:47.855504+00:00,SFRU24,95.230,29,unknown,2024-03-12 12:31:47.865160+00:00,9183063,855504407
2024-03-12 12:31:47.855504+00:00,SFRU24,95.235,3,unknown,2024-03-12 12:31:47.865160+00:00,9183066,855504407
2024-03-12 12:31:49.072807+00:00,SFRU24,95.230,24,sell,2024-03-12 12:31:49.085188+00:00,9183133,72807925
2024-03-12 12:31:49.072834+00:00,SFRU24,95.230,24,sell,2024-03-12 12:31:49.085188+00:00,9183134,72834879
2024-03-12 12:31:49.074257+00:00,SFRU24,95.230,8,sell,2024-03-12 12:31:49.085188+00:00,9183135,74257223
2024-03-12 12:31:51.250514+00:00,SFRU24,95.230,124,unknown,2024-03-12 12:31:51.260265+00:00,9183166,250514261
2024-03-12 12:31:51.252247+00:00,SFRU24,95.230,15,buy,2024-03-12 12:31:51.265846+00:00,9183178,252247857
2024-03-12 12:31:54.543124+00:00,SFRU24,95.235,5,buy,2024-03-12 12:31:54.550437+00:00,9183311,543124191
2024-03-12 12:31:57.490539+00:00,SFRU24,95.235,34,unknown,2024-03-12 12:31:57.500481+00:00,9183438,490539553
2024-03-12 12:31:59.592231+00:00,SFRU24,95.235,30,buy,2024-03-12 12:31:59.600288+00:00,9183508,592231005
2024-03-12 12:32:00.274492+00:00,SFRU24,95.235,5,unknown,2024-03-12 12:32:00.284673+00:00,9183542,274492783
2024-03-12 12:32:00.751657+00:00,SFRU24,95.235,20,unknown,2024-03-12 12:32:00.770206+00:00,9183619,751657881
2024-03-12 12:32:01.358662+00:00,SFRU24,95.230,1,sell,2024-03-12 12:32:01.365073+00:00,9183775,358662833
2024-03-12 12:32:01.359613+00:00,SFRU24,95.230,8,sell,2024-03-12 12:32:01.365073+00:00,9183776,359613443
2024-03-12 12:32:01.874235+00:00,SFRU24,95.230,4,buy,2024-03-12 12:32:01.890315+00:00,9183949,874235623
2024-03-12 12:32:02.886212+00:00,SFRU24,95.230,8,unknown,2024-03-12 12:32:02.895812+00:00,9183984,886212153
2024-03-12 12:32:02.887631+00:00,SFRU24,95.230,7,buy,2024-03-12 12:32:02.900735+00:00,9183996,887631839
2024-03-12 12:32:02.898157+00:00,SFRU24,95.230,1,sell,2024-03-12 12:32:02.910715+00:00,9183999,898157461
2024-03-12 12:32:04.691351+00:00,SFRU24,95.230,11,buy,2024-03-12 12:32:04.704822+00:00,9184034,691351381
2024-03-12 12:32:04.698969+00:00,SFRU24,95.230,1,sell,2024-03-12 12:32:04.713767+00:00,9184048,698969063
2024-03-12 12:32:04.716973+00:00,SFRU24,95.230,5,sell,2024-03-12 12:32:04.725428+00:00,9184059,716973697
2024-03-12 12:32:04.727678+00:00,SFRU24,95.230,1,sell,2024-03-12 12:32:04.765135+00:00,9184087,727678205
2024-03-12 12:32:04.728572+00:00,SFRU24,95.230,4,sell,2024-03-12 12:32:04.765135+00:00,9184097,728572291
2024-03-12 12:32:04.728791+00:00,SFRU24,95.230,1,sell,2024-03-12 12:32:04.765135+00:00,9184099,728791969
2024-03-12 12:32:04.731905+00:00,SFRU24,95.230,7,sell,2024-03-12 12:32:04.770552+00:00,9184110,731905885
2024-03-12 12:32:04.783545+00:00,SFRU24,95.230,3,unknown,2024-03-12 12:32:04.790465+00:00,9184122,783545673
2024-03-12 12:32:04.784809+00:00,SFRU24,95.230,24,buy,2024-03-12 12:32:04.795482+00:00,9184124,784809825
2024-03-12 12:32:05.061865+00:00,SFRU24,95.230,35,buy,2024-03-12 12:32:05.070258+00:00,9184146,61865519
2024-03-12 12:32:05.062185+00:00,SFRU24,95.230,26,sell,2024-03-12 12:32:05.075215+00:00,9184149,62185225
2024-03-12 12:32:05.062341+00:00,SFRU24,95.230,39,sell,2024-03-12 12:32:05.080250+00:00,9184151,62341061
2024-03-12 12:32:05.063859+00:00,SFRU24,95.225,2,sell,2024-03-12 12:32:05.080250+00:00,9184153,63859989
2024-03-12 12:32:05.070464+00:00,SFRU24,95.230,1,sell,2024-03-12 12:32:05.080448+00:00,9184155,70464433
2024-03-12 12:32:05.641110+00:00,SFRU24,95.230,36,unknown,2024-03-12 12:32:05.650651+00:00,9184158,641110219
2024-03-12 12:32:09.002942+00:00,SFRU24,95.230,1,sell,2024-03-12 12:32:09.009909+00:00,9184247,2942279
